Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Key
Sporto Kantès	Nickson	TRGLTFO128F92EB1C4	F major	0.7031013968764976	C major	0.8590860326910402	C major	C major
Studio 99 + Guests	Smoke Gets in Your Eyes	TRGLTOZ128F425D018	E- major	0.8857312725675949	E- major	0.972135299881354	E- major	E- major
Ritchie Valens	Donna	TRGLUBS12903CADBF8	F major	0.939649179296975	F major	0.9792958617859608	A minor	F major
Feeder	Oxygen	TRGLUXA128F14520C0	A minor	0.8333688817932354	A minor	0.8049313968375005	E minor	A minor
L'orchestre du boutique classique moderne	Come With Me	TRGLWDN12903CFE053	D minor	0.6995536481363082	D minor	0.8484407942664552	D minor	D minor
DJ Bobo	Everything Has Changed	TRGLXTE128F14A3800	D minor	0.7150993556043961	A minor	0.8756798401750567	C major	C major
Tom Budden	The Tree Dance  (Edit)	TRGLZRO128F930EA27	C major	0.7026638553821917	G minor	0.7713559761307252	D minor	D minor
Bryan White	Sittin' On Go (LP Version)	TRGMASA128F42282F9	F# minor	0.7466073888995406	A major	0.7670503904409897	E major	E major
Juilliard String Quartet	The Art of the Fugue_ BWV 1080/Contrapunctus XIII a 3 inversus	TRGMEIV128F426E417	D minor	0.961554896113947	D minor	0.8460472938507482	D minor	D minor
Queen	Tie Your Mother Down	TRGMFYB128F429823D	A minor	0.7640907030091585	A major	0.8231216856925904	A minor	A minor
Jessica Simpson	I Think I'm In Love With You	TRGMGVV128F930ADCF	A major	0.8342314580490483	A major	0.9301610741990641	A major	A major
Electra	Still got the blues (feat. Neue Elbland Philharmonie & Chor Hoyerswerda)	TRGMHSF12903CE0A85	G minor	0.9447076569344668	G minor	0.8798323645029594	B- major	G minor
Dan Hartman	Instant Replay	TRGMIKG128F93369D8	D major	0.9070683653617756	A major	0.91679391811909	A major	A major
Hawksley Workman	Warhol's Portrait of Gretzky (Album Version)	TRGMLOU12903CCC028	C major	0.8247567800585818	G major	0.9231454658619132	A minor	A minor
Son By 4	Purest of Pain (A Puro Dolor)	TRGMOCT128F9308D6F	C major	0.893278864314999	C major	0.921867906916222	F major	C major
Synth Pop Future Stars	Se A Vida E (That's The Way Life Is) (as made famous by Pet Shop Boys)	TRGMPKB128F9302E87	A major	0.9078727616914112	A major	0.8613936875352162	E minor	A major
ETERNAL FEATURING BEBE WINANS	I Wanna Be The Only One	TRGMQRB128F146142A	F# major	0.811222380201551	F# major	0.7804801885728071	E major	F# major
Kidz Bop Kids	Hero	TRGMRXF128F932BDFB	G major	0.7893751377658937	G major	0.9657926699951822	G major	G major
Stonewall Jackson	A Wound Time Can't Erase	TRGMVUY128F9337E37	A major	0.8525285868518059	E major	0.9442052902998663	A major	A major
Dennis Ferrer	Hit It Off (Original Mix)	TRGMWOJ12903CA62B5	F major	0.8296589444623166	C major	0.9079345535672868	E minor	E minor
John Davis	Walking In A Winter Wonderland	TRGMYNT128F92FCDB1	C major	0.855174955639724	G major	0.8546398794732901	G major	G major
El Chaval De La Peca	A-Ba-Ni-Bi	TRGNAFR128F42757FA	B minor	0.844683859578438	B minor	0.9504343358505909	B minor	B minor
The Commitments / Andrew Strong	Mustang Sally	TRGNASO12903CC5D65	C major	0.7610697192239951	C major	0.9399402404008805	C major	C major
Stereofunk	Folksong	TRGNAUZ12903D054BF	C minor	0.725606236375226	C minor	0.8605042813615927	E- major	C minor
The Call	Alone Tonight	TRGNAVZ128F427FC66	D major	0.8179595395543391	F# minor	0.8005439639449596	F# minor	F# minor
Righteous Brothers	Unchained Melody	TRGNHRO128F1498A08	B- major	0.8506610087544937	F major	0.8459501606990426	F major	F major
Christian Smith & John Selway	The Way It Is	TRGNJRE128F4228D94	C minor	0.8864590543365611	C major	0.7221029893781378	C minor	C minor
Change	The Glow Of Love  (LP Version)	TRGNJUX128F14A264B	G major	0.9529577521407365	G major	0.9371382225686657	B minor	G major
Cibo Matto	Artichoke (2006 Remastered Album Version)	TRGNKMD128F4231CBF	B major	0.7954735527784427	B major	0.8170022807121232	B major	B major
Kid Sister	Right Hand Hi [Sonic C Remix]	TRGNKVY12903CA0892	E minor	0.7617860279879257	E major	0.871939794346964	G major	G major
Boston	More Than A Feeling	TRGNOKI128F425D5A8	G major	0.8880451420045262	G major	0.9217436732267081	D major	G major
Elena	Zombie	TRGNPBI12903CC3FDF	F major	0.8335943039662701	F major	0.9175137881791888	D minor	F major
Hot Chip	Over And Over (Mock And Toof Dub)	TRGNTGR128F427D917	C major	0.813510546909301	G major	0.8005914621534472	G major	G major
London Theatre Orchestra	One Vision	TRGNUGF12903CF4B21	D minor	0.7868768454954673	D minor	0.8155951698611076	C major	D minor
McFly	Lonely	TRGNWCQ128F1491576	B- minor	0.8859804644899252	A- major	0.7608974646505072	F minor	F minor
Brian May	Too Much Love Will Kill You	TRGNWEE128F1457FAB	G major	0.852957912448962	G major	0.9828086841896153	A minor	G major
Sophie B. Hawkins	Right Beside You	TRGNWZR128F4264558	C major	0.8328657683545909	C major	0.8084503344029323	A minor	C major
Scooter	Rebel Yell	TRGNXVF128F14995E5	D minor	0.7863496173249653	A minor	0.869165514036381	E minor	E minor
Carly Simon	Is This Love (LP Version)	TRGNZRO128F4261FE9	F# minor	0.8533409600334768	F# minor	0.9017214827180638	A major	F# minor
Eminem	Business	TRGOCCP128F92F3AE3	B minor	0.9074278790648042	B minor	0.8994901203727484	D major	B minor
Wu-Tang Clan	Got Your Money	TRGODFM12903D0CD65	F minor	0.6160469410468651	F major	0.6416053505403522	C minor	C minor
Todd Rundgren	Compassion	TRGODHI12903C9B181	A- major	0.8700086335087405	E- major	0.9348048809759923	E- major	E- major
Shakira featuring Freshlyground	Waka Waka (This Time for Africa) (The 2010 Official FIFA World Cup Song)	TRGOELO12903CED776	B minor	0.8984433201271708	B minor	0.9163375814019801	F# minor	B minor
Climax	Precious And Few	TRGOFES128F92F1260	A major	0.8153570878008078	A major	0.8809361635722373	B minor	A major
Chet Atkins	Silent Night	TRGOGLJ128F92F8E6C	G major	0.8407091362216702	G major	0.9904376184653648	A minor	G major
Mariano Yanani	With Or Without You	TRGOIDN128F4269532	D major	0.8633840799789962	D major	0.9803417144354792	D major	D major
Cressida	Wormhole Adventures	TRGOJGG12903CA6F70	D minor	0.8640918708236339	D minor	0.8085041003469668	A minor	D minor
Dina Carroll	Don't Be A Stranger	TRGOKEB128F147743A	D minor	0.9094374543923013	D minor	0.785427944255722	A minor	D minor
The Raleigh Ringers	Tumult and Tranquility	TRGOLRD128F930C305	F major	0.8417786221276445	C major	0.9454828793407917	C major	C major
Moenia	En Algun Lugar	TRGOMMX128F9322531	E minor	0.8598546493481549	E minor	0.9287763784548317	E minor	E minor
Christopher Cross	Sailing (Remastered LP Version)	TRGOMQQ128F92E52C7	D major	0.8454905338667618	A major	0.9547662569051988	A major	A major
Nakatomi	Children Of The Night	TRGOOUI12903CB73BC	D major	0.8896114002594105	D major	0.9280516178713079	D major	D major
Vikki Carr	Raindrops Keep Falling On My Head	TRGOOUO128EF355AE5	A major	0.8960026703145121	E major	0.8773475739434933	E major	E major
Ruxe Ruxe	Lobicán	TRGOQXL128F4235E3E	E minor	0.8348583912306575	E minor	0.9260317327205866	E minor	E minor
M83	My Own Strange Path	TRGOSCC128F42AC959	G major	0.9123351156839087	G major	0.975182531089606	G major	G major
Miki Howard	Do That To Me One More Time	TRGOTZW12903CEBE2F	G major	0.8861061162565714	D major	0.8227877388754921	E minor	E minor
Juliet Jonesin Sydan	Mirjami	TRGOZSD128F424EFFF	C major	0.7999278652432562	G major	0.8708489485473642	G major	G major
Céline Dion	Destin	TRGPBEX128F426EA3E	G major	0.9149703256829671	G major	0.9095121369096476	G major	G major
Anastacia	I Call It Love	TRGPCDC128F92E09BF	A- major	0.8729615869670448	A- major	0.9253825113523194	A- major	A- major
Los De Adentro	Nubes Negras	TRGPCEV128F93419C3	G major	0.8848848990453936	G major	0.8860132750977984	B minor	G major
Mariah Carey	My All	TRGPGDP128F92E65DF	G minor	0.9564665637110353	G minor	0.8791804917379831	D minor	G minor
ABC	What's Your Destination	TRGPGMU128F1452C44	F major	0.8724092235851926	F major	0.8229233557846339	B- major	F major
Smokey Robinson & The Miracles	The Tears Of A Clown	TRGPHCR128F931B629	F# major	0.8729831320633431	C# major	0.9385037240404983	C# major	C# major
Ronan Hardiman	Heaven (Waiting There for Me)	TRGPHCV128F9351FA0	F# major	0.9059081670318787	F# major	0.8980463149995223	C# major	F# major
Vibrasphere	Sudden Comfort	TRGPHXE12903CEB155	E- minor	0.5835372280757822	B- minor	0.5582940739481471	B- minor	B- minor
Drifters	Under The Boardwalk	TRGPIGL128F930AE3E	F major	0.9086766742573019	C major	0.8507283592843	F major	F major
Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Trevor_key
Yves Larock / Steve Edwards	Listen To The Voice Inside	TRGPITC128F932CA66	F major	0.8296589444623166	C major	0.9079345535672868	E minor	E minor
Alabama	Green River	TRGPJIL128F4283E5F	E minor	0.638022378570935	E major	0.8553035774634401	E major	E major
Sound Choice Karaoke	Save This Dance For Me - Karaoke	TRGPQAY128F425A60F	E major	0.8770283090622646	B major	0.9162288244648876	E major	E major
Manhattan Transfer	Oh Yes_ I Remember Clifford  (LP Version)	TRGPQDL128F427D406	E- major	0.843163554835325	E- major	0.8193321752176896	A- major	E- major
Laura Pausini	Le cose che vivi - Palermo (live)	TRGPRHZ12903CB106C	D minor	0.8638768488645014	A minor	0.7744669292490095	C major	C major
Skids	Arena	TRGPTML128F92F2212	E- major	0.8049729779925158	C minor	0.8165026577538969	G minor	G minor
Amy Winehouse	Love Is A Losing Game	TRGPTPB128F92F64D7	C major	0.8333757722871209	C major	0.7998753936642795	C major	C major
At Vance	Logical Song	TRGPZLK128F4244C41	G major	0.8343204765454812	B minor	0.8661141330589832	F# minor	F# minor
Michael Brecker	Nascente	TRGQAZT128F149C67E	D minor	0.8947828837079462	F major	0.7114424209029466	F major	F major
Boston	Peace Of Mind	TRGQBBU128F4264FE6	E major	0.8651812487278653	E major	0.9653981306584605	E major	E major
X-Press 2	X-Press Wah-2-Funk	TRGQBHN128F428177C	F major	0.7984172832573694	C major	0.8717341853284998	G minor	G minor
The Troggs	Love Is All Around	TRGQCBQ12903CBCD98	E minor	0.8371755452604155	D major	0.8248933405320447	E minor	E minor
Nick Heyward	Blue Hat For A Blue Day	TRGQKON128F42998BE	C major	0.8368129440127335	E minor	0.8396521636106744	G major	G major
Marisela	Y Voy A Ser Feliz	TRGQQFZ128F9348CC2	D major	0.9302090864295604	D major	0.9369999782926006	D major	D major
Hanna	Necklaces	TRGQQSH128F4268C8C	C# minor	0.9371124632341387	C# minor	0.8122145944331888	E major	C# minor
Die Inselfeger	Theken Mix 3 / Die lange Version	TRGQSDZ12903CB4250	A major	0.8686515798215109	E major	0.8554486028979178	A major	A major
George Jones;Tammy Wynette	(We're Not) The Jet Set	TRGQUCQ128F4271A1A	A major	0.6780273351066193	A major	0.7386096877942299	A major	A major
Yuridia	Sobrenatural	TRGQUYL128F9336B0C	G major	0.8497705217632661	G major	0.967365455623296	E minor	G major
Rush	Red Sector A	TRGQVVO128F1491804	D minor	0.8695752669726979	A minor	0.9023572559950096	D minor	D minor
Eagles	Please Come Home For Christmas (Live Millennium Concert Version)	TRGQVYQ128F9342FDE	D major	0.8774291043216401	A major	0.9141552207941961	A major	A major
Sahara Hotnights	Wake Up	TRGQWNI128F42A3C00	A minor	0.8688126600052032	E minor	0.7695493713948925	E minor	E minor
Shakira	Un Poco De Amor	TRGQWTI128F92E5846	B major	0.9332171721704742	B major	0.9621291982409421	B major	B major
Hacken Lee	Lan Yue Liang	TRGRBIY128F1460BE2	G minor	0.9126564255184431	G minor	0.8131316861433445	D minor	G minor
Daft Punk	Musique	TRGRCFQ128F146DE19	G major	0.6497878365232486	B minor	0.8464081411106114	B minor	B minor
The Box Tops	The Letter	TRGRCHN128F933DE2F	A minor	0.9247222582376587	A minor	0.9566667121725971	E minor	A minor
Jack Johnson / Matt Costa / Zach Gill / Dan Lebowitz / Steve Adams	Let It Be Sung	TRGRDEC128F423C07D	C major	0.825804682620378	G major	0.9211794695675402	G major	G major
Robert Shaw;Judith Raskin;Florence Kopleff;Richard Lewis;Thomas Paul;Robert Conant;Robert Arnold	Messiah/Part the Second/No. 33 Chorus: Lift up your head_ O ye gates	TRGRDWU128F428F849	F major	0.920709100853453	F major	0.9785896519832872	F major	F major
Lindsey Buckingham	Holiday Road [Live]	TRGRGFI128F423C06A	F major	0.8847971431693723	F major	0.9006584747319943	F major	F major
Mousse T vs Dandy Warhols	Horny As A Dandy (Mousse T's Radio Mix)	TRGRHBE128F147999F	A major	0.8709957375092401	E major	0.8889460771484158	A major	A major
Disco Bee	From Paris To Berlin	TRGRIEK128F932AE3A	D minor	0.803642408573942	A minor	0.8315014633587533	A minor	A minor
Bert Kaempfert And His Orchestra	In The Mood	TRGRIMU128F148C8B6	A- major	0.8652916817218861	A- major	0.9659113530661066	A- major	A- major
The Corrs	The Right Time ( LP Version )	TRGRLIW128E0787313	D major	0.876410270420488	D major	0.803296108659666	D major	D major
Julien Jabre	Voodance	TRGRWSJ128F425CFFA	C# major	0.7943143663594361	C# major	0.9745867042742182	D- major	C# major
Magnolia Electric Co.	Bowery (from Nashville Moon)	TRGRXBF128F429EF85	C major	0.8829391101797736	C major	0.9098089143303901	C major	C major
Paco Ymar	Evolution	TRGRZSE128F93531F9	F major	0.9734978203581974	F major	0.853347839940608	F major	F major
Katie Melua	Tiger in the Night	TRGSBNZ12903CD668D	D major	0.8800447355271789	D major	0.9888555366191883	D major	D major
DJ Slugo	A Blunt	TRGSEEW128F426F752	B major	0.7180488420555005	F# major	0.697197521838722	G# minor	G# minor
Lazard	I am Alive	TRGSEIG128F4286DF1	C major	0.8250837252292764	C major	0.8080769325633895	F major	C major
Burt Bacharach	Walk On By	TRGSFYS128F92DCE01	F major	0.9021824666932494	A minor	0.8168245369638027	E minor	E minor
Seventh Heaven	Colors	TRGSGGL128F4238308	C# major	0.840463837976432	C# major	0.940466524849908	B- minor	C# major
Soul Asylum	I Did My Best	TRGSGMV128F4263682	G major	0.8460691626275457	D major	0.8824629037751689	G major	G major
Russ Morgan	Stand Up For Jesus	TRGSJNH12903CFD59F	B- major	0.8127041558652055	B- major	0.9810082446046838	B- major	B- major
Masters At Work	Alright Alright	TRGSLSP128F4282945	D minor	0.9503924570687587	D minor	0.8550509106857371	F major	D minor
Chet Atkins C.G.P.	The Homecoming Anthem	TRGSRFC128F4262027	F major	0.8431928943893872	C major	0.9231636244403716	G minor	G minor
50 Cent	Baby By Me	TRGSSCI128F933D9C1	F major	0.7984172832573694	C major	0.8717341853284998	G minor	G minor
Selena Gomez & The Scene	Naturally	TRGSTIX12903CD6E15	E- minor	0.5835372280757822	B- minor	0.5582940739481471	B- minor	B- minor
Ace Karaoke Productions	Fireflies (In The Style of 'Owl City') [With Backing Vocals]	TRGSUWI12903CD6760	E- major	0.8933325282085195	E- major	0.961538612448163	B- minor	E- major
Angelina	Und Nachts da scheint die Sonne	TRGSVCS128EF344F2A	D major	0.9434733114826732	D major	0.9334511237255989	F# minor	D major
Slam	Program	TRGSWUN128F1496DF1	D minor	0.8301863969798057	A minor	0.769082510587033	E minor	E minor
Les Baxter	Unchained Melody	TRGSYXN128F92FE7F1	G major	0.9476045630896978	G major	0.955768567942323	G major	G major
Michele Zarrillo	Il Vincitore Non C'E'	TRGTEFG128F4279A46	B- minor	0.9217896093324971	B- minor	0.7629293246352498	B- minor	B- minor
Hot Hands presents Karyna	Quiero tus caricias	TRGTICL128F426C358	C major	0.889363089985547	G major	0.8752017066265888	E minor	E minor
Weezer	Island In The Sun	TRGTIIJ128F424DA28	G major	0.8974612641946983	D major	0.8571346951245896	G major	G major
Gloria Gaynor	I Will Survive	TRGTKJT128F4245C67	A minor	0.9448828006806698	A minor	0.8040351382682058	C major	A minor
The Planets	Tanta Voglia Di Lei	TRGTOTX128F4271E2D	D major	0.8813542866888998	D major	0.8944346341429416	F# minor	D major
Maná	Rayando el Sol [En vivo]	TRGTOYT128F421C366	G major	0.8771503902089364	G major	0.902413814042528	G major	G major
Nightwish	She Is My Sin	TRGTRYL128F9320F63	F major	0.8468700485610927	A minor	0.9290808448646369	C major	C major
Gary Lewis & The Playboys	This Diamond Ring - Re-Recording (by Original Artist)	TRGTUPQ128F92E8CAA	B- minor	0.7868044546573081	B- minor	0.7800543308753437	F# major	B- minor
Savage Garden	Truly Madly Deeply	TRGTVAI128F426AA6A	C major	0.847198402718066	C major	0.8922704015191628	E minor	C major
Gérald de Palmas	Je Te Pardonne	TRGTYXK128F9303485	A minor	0.8391757090532661	G major	0.7765081915004889	A minor	A minor
Tonicha	Canção Sem Ti	TRGUAPO128F92F824F	C minor	0.915149020781648	C minor	0.797020434429152	G minor	C minor
Daniel Stefanik	Window Smasher	TRGUBGY128F14AA7E1	G minor	0.910908337344841	F major	0.7929211582591694	F major	F major
Juliano Cezar	Sonhando Com Você	TRGUCLV128F4249FEC	G major	0.9042324551423294	G major	0.9317549590192191	E minor	G major
Eurythmics	I Saved The World Today	TRGUCMD128F42AD0C9	D minor	0.8653550062635219	C major	0.7671496714426483	D minor	D minor
George Michael	Roxanne	TRGUKPU128F425A04A	B minor	0.8445329737621581	B minor	0.8337737163526443	D major	B minor
English Chamber Orchestra / Leslie Pearson / Raymond Leppard	1. Ouverture	TRGULEU128F931FB09	D major	0.8913735303259315	D major	0.9149112224696497	D major	D major
Sweet N Candy	Blow Me Down	TRGUOKN128F9333444	E- major	0.7885805964662917	E- major	0.8590548473021958	E- major	E- major
Carpenters	For All We Know	TRGUQEH128F146BA6E	G major	0.8444210270982098	G major	0.9207092511876543	G major	G major
Aventura	Angelito	TRGUQNT128F9334F22	E- major	0.8675422165473778	E- major	0.8212837899032058	A- major	E- major
Cyndi Lauper	Girls Just Want To Have Fun	TRGUQSQ128F425F6A3	F# major	0.7994485787296174	F# major	0.9539873869060637	B- minor	F# major
Odyssee of Noises	Capriole 3	TRGUTGN128EF34036D	D minor	0.673775246155039	D minor	0.7299348972751294	D minor	D minor
Aarktica	Arms (Aaron Spectre remix)	TRGUWCL128F424FFD4	E major	0.9123997042936115	E major	0.8104984508428951	E major	E major
Lustral	A Quiet Revolution (Michael Badal Remix)	TRGUXCT128F428EBC1	C minor	0.7244731761577409	C minor	0.8823185964460734	C minor	C minor
The Orchids	A Kind Of Eden	TRGVBAA128F427F1B6	D major	0.9414291116355077	D major	0.9766107925161462	F# minor	D major
Ace Cannon	Raindrops Keep Falling On My Head	TRGVBIL12903C9D9CC	F major	0.9691515455597816	F major	0.9361823472973948	A minor	F major
Nino Bravo	Noelia	TRGVJDG128F4213AA1	A major	0.8380527414405518	E major	0.7891448887061827	E major	E major
Kenny G	In The Rain	TRGVKMM128F428CEBC	B- major	0.9046255599985357	F major	0.9098660454552139	D minor	D minor
Frans Bauer	Ciao_ Goodbye My Love	TRGVKVD128F427EF96	D major	0.8728510803317339	A major	0.9034874011273432	D major	D major
DC Talk	Jesus Freak (Jesus Freak 10th Anniversary Version) (2006 Digital Remaster)	TRGVNCR128EF344287	F minor	0.9454439798638563	F minor	0.8896335303848992	A- major	F minor
Los Player's	Mi Quinceañera	TRGVNJV128EF361D35	C major	0.9220285660034462	C major	0.9892637819166996	G major	C major
Jan & Dean	Help Me Rhonda	TRGVODO128F92F122B	C# major	0.9589783340113663	C# major	0.9301842246528542	D- major	C# major
Marco Ferradini	Teorema (Nuova Versione)	TRGVOEQ128F4246F3B	A minor	0.8269220393575246	A minor	0.8392356238132985	C major	A minor
